source_portal,source_url,slug,name,brand,currency,price_low_eur,price_high_eur,overall_rating,power,control,ball_output,maneuverability,sweet_spot,total,feel_es,shape_es,weight_raw
padelzoom,https://padelzoom.es/kuikma-pr990-hybrid-hard/,kuikma-pr990-hybrid-hard,Kuikma PR990 Hybrid Hard,Kuikma,EUR,99.99,,7.9,8.0,8.5,7.0,8.0,8.0,7.9,Medio-Duro,Lágrima,360-380 gramos
padelzoom,https://padelzoom.es/kuikma-pr990-hybrid-soft/,kuikma-pr990-hybrid-soft,Kuikma PR990 Hybrid Soft,Kuikma,EUR,99.99,,7.8,7.0,7.5,8.5,8.0,8.0,7.8,Medio,Lágrima,360-380 gramos
padelzoom,https://padelzoom.es/head-zephyr-2022/,head-zephyr-2022,Head Zephyr 2022,Head,EUR,79.9,79.9,8.0,5.5,7.5,9.0,9.5,8.5,8.0,Medio-Blando,Redonda,335-355 gramos
padelzoom,https://padelzoom.es/head-zephyr-pro-2022/,head-zephyr-pro-2022,Head Zephyr Pro 2022,Head,EUR,98.9,98.9,8.1,6.5,8.5,8.0,9.0,8.5,8.1,Medio,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/head-zephyr-ultra-light-2022/,head-zephyr-ultra-light-2022,Head Zephyr Ultra Light 2022,Head,EUR,60.5,60.5,7.8,5.0,7.0,8.5,10.0,8.5,7.8,Medio-Blando,Redonda,330-350 gramos
padelzoom,https://padelzoom.es/drop-shot-conqueror-10/,drop-shot-conqueror-10,Drop Shot Conqueror 10,Drop Shot,EUR,138.95,138.95,8.5,9.5,9.0,7.5,8.0,8.5,8.5,Medio-Duro,Lágrima,350-375 gramos
padelzoom,https://padelzoom.es/drop-shot-conqueror-10-soft/,drop-shot-conqueror-10-soft,Drop Shot Conqueror 10 Soft,Drop Shot,EUR,125.0,125.0,8.6,8.0,8.5,10.0,8.0,8.5,8.6,Medio-Blando,Lágrima,350-375 gramos
padelzoom,https://padelzoom.es/drop-shot-yukon-pro-1-0/,drop-shot-yukon-pro-1-0,Drop Shot Yukon Pro 1.0,Drop Shot,EUR,119.99,119.99,8.1,7.5,8.5,9.5,7.5,7.5,8.1,Medio-Blando,Lágrima,350-375 gramos
padelzoom,https://padelzoom.es/kuikma-pr500-amarilla/,kuikma-pr500-amarilla,Kuikma PR500 Amarilla,Kuikma,EUR,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Medio,Redonda,340-370 gramos
padelzoom,https://padelzoom.es/kuikma-pr530-negro-azul/,kuikma-pr530-negro-azul,Kuikma PR530 Negro Azul,Kuikma,EUR,,,5.5,5.0,5.5,6.0,5.5,5.5,5.5,Medio,Lágrima,340-370 gramos
padelzoom,https://padelzoom.es/kuikma-pr530-negro-verde/,kuikma-pr530-negro-verde,Kuikma PR Power Carbon 2024,Kuikma,EUR,,,8.1,9.0,8.5,7.5,8.0,7.5,8.1,Medio-Duro,Diamante,370 gramos (+- 5 gra
padelzoom,https://padelzoom.es/kuikma-pr590/,kuikma-pr590,Kuikma PR590,Kuikma,EUR,79.99,,6.4,6.0,7.0,6.5,6.0,6.5,6.4,Medio,Lágrima,340-370 gramos
padelzoom,https://padelzoom.es/black-crown-piton-2022/,black-crown-piton-2022,Black Crown Piton 2022,Black Crown,EUR,148.99,137.95,8.3,8.5,9.0,7.5,8.0,8.5,8.3,Medio-Duro,Redonda,365-375 gramos
padelzoom,https://padelzoom.es/kombat-apache-ice-18k/,kombat-apache-ice-18k,Kombat Apache Ice 18K,Kombat,EUR,99.0,,7.9,7.5,8.5,7.0,8.5,8.0,7.9,Medio-Duro,Lágrima,350-380 gramos
padelzoom,https://padelzoom.es/kombat-delta-force-18k/,kombat-delta-force-18k,Kombat Delta Force 18K,Kombat,EUR,99.0,,8.1,7.0,9.0,7.0,9.0,8.5,8.1,Medio-Duro,Redonda,350-380 gramos
padelzoom,https://padelzoom.es/kombat-sas-attack-ii/,kombat-sas-attack-ii,Kombat SAS Attack II,Kombat,EUR,99.0,,7.8,7.5,7.5,8.5,8.0,7.5,7.8,Medio-Blando,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/kombat-sas-control-ii/,kombat-sas-control-ii,Kombat SAS Control II,Kombat,EUR,99.0,,8.0,6.5,7.5,8.5,9.0,8.5,8.0,Medio-Blando,Redonda,350-380 gramos
padelzoom,https://padelzoom.es/kombat-swat-blue-carbon-18k/,kombat-swat-blue-carbon-18k,Kombat SWAT Blue Carbon 18K,Kombat,EUR,99.0,,7.9,8.0,8.0,8.0,8.0,7.5,7.9,Medio,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/kombat-troya-ajax/,kombat-troya-ajax,Kombat Troya Ajax,Kombat,EUR,99.0,,8.1,6.5,7.5,8.5,9.5,8.5,8.1,Medio-Blando,Redonda,350-380 gramos
padelzoom,https://padelzoom.es/kombat-troya-aquiles/,kombat-troya-aquiles,Kombat Troya Aquiles,Kombat,EUR,99.0,,7.9,7.5,7.5,8.5,8.5,7.5,7.9,Medio-Blando,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/kombat-troya-ulises/,kombat-troya-ulises,Kombat Troya Ulises,Kombat,EUR,99.0,,8.0,7.0,7.5,8.5,9.0,8.0,8.0,Medio-Blando,Lágrima,350-380 gramos
padelzoom,https://padelzoom.es/head-graphene-360-alpha-pro/,head-graphene-360-alpha-pro,Head Graphene 360 Alpha Pro,Head,EUR,99.95,99.95,8.7,8.5,9.0,9.0,8.5,8.5,8.7,Medio,Lágrima,375 gramos
padelzoom,https://padelzoom.es/enebe-massive-2022/,enebe-massive-2022,Enebe Mustang Silver 3K 2026,Enebe,EUR,207.95,,8.3,9.0,8.0,8.5,8.0,8.0,8.3,Medio,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/kombat-geo/,kombat-geo,Kombat GEO,Kombat,EUR,69.95,,8.0,8.5,9.0,7.0,8.0,7.5,8.0,Medio,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/kombat-ia-63-pampa/,kombat-ia-63-pampa,Kombat IA-63 Pampa,Kombat,EUR,69.95,,8.1,8.0,8.5,8.0,8.5,7.5,8.1,Medio,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/nox-mm2-pro-by-manu-martin/,nox-mm2-pro-by-manu-martin,Nox MM2 Pro by Manu Martin,Nox,EUR,165.0,165.0,8.5,7.0,8.5,9.0,9.5,8.5,8.5,Medio-Blando,Lágrima,360-365 gramos
padelzoom,https://padelzoom.es/kombat-hunter-3k/,kombat-hunter-3k,Kombat Hunter 3K,Kombat,EUR,99.0,,8.1,7.5,9.0,7.0,8.5,8.5,8.1,Medio-Duro,Lágrima,350-380 gramos
padelzoom,https://padelzoom.es/siux-pegasus-revolution-3k/,siux-pegasus-revolution-3k,Siux Pegasus Revolution 3K,Siux,EUR,109.95,,8.5,8.5,8.5,8.0,9.0,8.5,8.5,Medio,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-pegasus-revolution-cube/,siux-pegasus-revolution-cube,Siux Pegasus Revolution Cube,Siux,EUR,129.95,,8.6,8.0,8.5,9.0,9.0,8.5,8.6,Medio,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/head-gravity-pro-2022/,head-gravity-pro-2022,Head Gravity Pro 2022,Head,EUR,119.9,119.9,8.4,7.5,9.5,8.5,8.5,8.0,8.4,Medio,Lágrima,360-380 gramos
padelzoom,https://padelzoom.es/head-gravity-elite-2022/,head-gravity-elite-2022,Head Gravity Elite 2022,Head,EUR,89.9,89.9,8.0,7.0,8.0,8.5,8.5,8.0,8.0,Medio-Blando,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/nox-at10-luxury-genius-18k-2023/,nox-at10-luxury-genius-18k-2023,Nox AT10 Luxury Genius 18K 2023,Nox,EUR,189.95,299.95,8.7,9.0,8.5,7.5,9.5,9.0,8.7,Medio-Duro,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/nox-ml10-pro-cup-luxury-2023/,nox-ml10-pro-cup-luxury-2023,Nox ML10 Pro Cup Luxury 2023,Nox,EUR,139.99,229.9,8.5,8.5,9.5,7.5,8.5,8.5,8.5,Medio-Duro,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/nox-ml10-pro-cup-rough-surface-2023/,nox-ml10-pro-cup-rough-surface-2023,Nox ML10 Pro Cup Rough Surface 2023,Nox,EUR,99.9,140.91,8.6,8.0,9.0,8.5,8.5,9.0,8.6,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/nox-ml10-pro-cup-silver-2023/,nox-ml10-pro-cup-silver-2023,Nox ML10 Pro Cup Silver 2023,Nox,EUR,104.9,129.9,8.5,7.0,9.0,9.0,8.5,9.0,8.5,Medio-Blando,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/nox-x-one-c6-2023/,nox-x-one-c6-2023,Nox X-Zero Blue 2026,Nox,EUR,52.95,,6.4,5.0,7.0,7.0,6.5,6.5,6.4,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/nox-x-one-evo-black-2023/,nox-x-one-evo-black-2023,Nox X-One EVO Black 2023,Nox,EUR,49.95,,6.8,6.0,7.5,7.0,6.5,7.0,6.8,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-adipower-ctrl-team-2023/,adidas-adipower-ctrl-team-2023,Adidas Adipower CTRL Team 2023,Adidas,EUR,164.0,164.0,8.1,6.0,8.5,8.5,9.0,8.5,8.1,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-adipower-multiweight-2023/,adidas-adipower-multiweight-2023,Adidas Adipower Multiweight 2023,Adidas,EUR,159.9,289.95,8.6,9.5,8.5,9.0,8.0,8.0,8.6,Medio-Duro,Diamante,"345-360 gramos (0+9,"
padelzoom,https://padelzoom.es/adidas-adipower-multiweight-ctrl-2023/,adidas-adipower-multiweight-ctrl-2023,Adidas Adipower Multiweight CTRL 2023,Adidas,EUR,195.0,399.9,8.7,8.5,9.0,8.5,8.5,9.0,8.7,Medio-Duro,Redonda,"345-360 gramos (0+9,"
padelzoom,https://padelzoom.es/adidas-adipower-team-2023/,adidas-adipower-team-2023,Adidas Adipower Team 2023,Adidas,EUR,157.5,157.5,8.0,7.5,8.0,8.5,8.5,7.5,8.0,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-adipower-w-team-2023/,adidas-adipower-w-team-2023,Adidas Adipower W Team 2023,Adidas,EUR,140.0,140.0,8.1,5.5,8.5,8.5,9.5,8.5,8.1,Medio-Blando,Redonda,345-360 gramos
padelzoom,https://padelzoom.es/adidas-adipower-3-2-2023/,adidas-adipower-3-2-2023,Adidas Adipower 3.2 2023,Adidas,EUR,121.99,189.0,8.6,9.5,9.0,8.5,8.0,8.0,8.6,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-3-2-2023/,adidas-metalbone-3-2-2023,Adidas Metalbone 3.2 2023,Adidas,EUR,199.95,199.9,8.6,8.5,8.5,9.5,8.5,8.0,8.6,Medio,Diamante,345-360 gramos (+0-1
padelzoom,https://padelzoom.es/adidas-metalbone-carbon-2023/,adidas-metalbone-carbon-2023,Adidas Metalbone Carbon 2023,Adidas,EUR,204.9,259.9,8.4,8.0,8.0,9.5,8.5,8.0,8.4,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-team-2023/,adidas-metalbone-team-2023,Adidas Metalbone Team 2023,Adidas,EUR,199.9,199.9,8.1,7.5,8.0,8.5,8.5,8.0,8.1,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/black-crown-piton-furia-2023/,black-crown-piton-furia-2023,Black Crown Piton Furia 2023,Black Crown,EUR,125.9,125.9,8.2,7.0,8.0,9.5,8.0,8.5,8.2,Blando,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/black-crown-special-16k-2023/,black-crown-special-16k-2023,Black Crown Special 16K 2023,Black Crown,EUR,189.95,189.95,8.3,9.0,8.5,8.5,7.5,8.0,8.3,Medio,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-special-soft-2023/,black-crown-special-soft-2023,Black Crown Special Soft 2023,Black Crown,EUR,139.95,129.95,8.3,8.5,8.5,9.0,7.5,8.0,8.3,Medio-Blando,Diamante,355-370 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-03-2023/,bullpadel-hack-03-2023,Bullpadel Hack 03 2023,Bullpadel,EUR,154.9,223.9,8.7,10.0,9.5,8.0,8.0,8.0,8.7,Medio-Duro,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-03-comfort-2023/,bullpadel-hack-03-comfort-2023,Bullpadel Hack 03 Comfort 2023,Bullpadel,EUR,136.9,136.9,8.2,7.5,7.5,10.0,8.0,8.0,8.2,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-03-control-2023/,bullpadel-hack-03-control-2023,Bullpadel Hack 03 Control 2023,Bullpadel,EUR,139.9,139.9,8.6,8.0,10.0,7.5,9.0,8.5,8.6,Medio-Duro,Redonda,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-ionic-control-2023/,bullpadel-ionic-control-2023,Bullpadel Ionic Control 2023,Bullpadel,EUR,84.95,148.99,8.1,6.5,8.0,9.0,8.5,8.5,8.1,Medio-Blando,Redonda,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-03-control-2023/,bullpadel-vertex-03-control-2023,Bullpadel Vertex 03 Control 2023,Bullpadel,EUR,197.8,197.8,8.6,7.5,9.5,8.5,9.0,8.5,8.6,Medio,Redonda,365-375 gramos
padelzoom,https://padelzoom.es/head-speed-motion-2023/,head-speed-motion-2023,Head Speed Motion 2023,Head,EUR,102.49,215.9,8.5,7.5,8.5,9.0,9.0,8.5,8.5,Medio,Lágrima,360 gramos
padelzoom,https://padelzoom.es/kombat-magnum/,kombat-magnum,Kombat Magnum,Kombat,EUR,89.0,,8.0,9.0,8.5,7.0,8.0,7.5,8.0,Medio-Duro,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/kombat-navy-seal-18k/,kombat-navy-seal-18k,Kombat Navy Seal 18K,Kombat,EUR,89.0,,7.9,7.0,8.0,9.0,8.0,7.5,7.9,Medio-Blando,Diamante,350-380 gramos
padelzoom,https://padelzoom.es/puma-solar-attack-ii-ctr-2023/,puma-solar-attack-ii-ctr-2023,Puma Solar Attack II CTR 2023,Puma,EUR,125.0,,8.5,8.0,9.0,8.5,8.5,8.5,8.5,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/puma-solar-attack-pwr-ii-2023/,puma-solar-attack-pwr-ii-2023,Puma Solar Attack PWR II 2023,Puma,EUR,119.0,,8.3,9.0,8.5,9.0,7.5,7.5,8.3,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/siux-black-carbon-revolution-3k/,siux-black-carbon-revolution-3k,Siux Black Carbon Revolution 3K,Siux,EUR,159.95,,8.2,7.5,8.5,8.0,8.5,8.5,8.2,Medio,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/star-vie-basalto-osiris-2-0-pro-2023/,star-vie-basalto-osiris-2-0-pro-2023,Star Vie Basalto Osiris 2.0 Pro 2023,Star Vie,EUR,179.9,179.9,8.6,9.5,9.0,7.5,8.0,9.0,8.6,Duro,Lágrima,350-385 gramos
padelzoom,https://padelzoom.es/star-vie-basalto-osiris-soft-2-0-2023/,star-vie-basalto-osiris-soft-2-0-2023,Star Vie Basalto Osiris Soft 2.0 2023,Star Vie,EUR,159.0,134.95,8.5,8.5,8.5,8.5,8.0,9.0,8.5,Medio,Lágrima,350-385 gramos
padelzoom,https://padelzoom.es/head-speed-pro-x-2023/,head-speed-pro-x-2023,Head Speed Pro X 2023,Head,EUR,199.9,199.9,8.7,9.0,9.5,8.5,8.0,8.5,8.7,Medio-Duro,Lágrima,375 gramos
padelzoom,https://padelzoom.es/head-speed-elite-2023/,head-speed-elite-2023,Head Speed Elite 2023,Head,EUR,119.95,126.9,8.2,7.0,8.0,9.5,8.5,8.0,8.2,Medio-Blando,Lágrima,370 gramos
padelzoom,https://padelzoom.es/head-speed-pro-2023/,head-speed-pro-2023,Head Speed Pro 2023,Head,EUR,119.95,168.95,8.6,8.5,8.5,9.0,8.5,8.5,8.6,Medio,Lágrima,370 gramos
padelzoom,https://padelzoom.es/bullpadel-axym-db-2023/,bullpadel-axym-db-2023,Bullpadel Axym DB 2023,Bullpadel,EUR,99.99,99.99,7.8,7.0,7.5,9.0,7.5,8.0,7.8,Medio-Blando,Lágrima,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-elite-woman-light-2023/,bullpadel-elite-woman-light-2023,Bullpadel Elite Woman Light 2023,Bullpadel,EUR,104.95,104.95,8.1,7.0,7.0,9.5,9.0,8.0,8.1,Blando,Lágrima,345-360 gramos
padelzoom,https://padelzoom.es/adidas-drive-3-2-2023/,adidas-drive-3-2-2023,Adidas Drive 3.2 2023,Adidas,EUR,39.95,52.99,6.0,6.0,6.0,5.5,7.0,5.5,6.0,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-drive-3-2-bronze-2023/,adidas-drive-3-2-bronze-2023,Adidas Drive 3.2 Bronze 2023,Adidas,EUR,49.95,49.95,6.0,6.0,6.0,5.5,7.0,5.5,6.0,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-drive-light-3-2-2023/,adidas-drive-light-3-2-2023,Adidas Drive Light 3.2 2023,Adidas,EUR,39.95,58.0,6.0,5.5,6.0,5.5,7.5,5.5,6.0,Medio-Blando,Redonda,345-360 gramos
padelzoom,https://padelzoom.es/black-crown-hurricane-2-0-2023/,black-crown-hurricane-2-0-2023,Black Crown Hurricane 2.0 2023,Black Crown,EUR,99.0,124.5,8.3,8.0,7.5,9.0,8.0,9.0,8.3,Medio-Blando,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-hurricane-pro-2-0-2023/,black-crown-hurricane-pro-2-0-2023,Black Crown Hurricane Pro 2.0 2023,Black Crown,EUR,134.9,146.99,8.5,8.5,8.5,8.5,8.0,9.0,8.5,Medio,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-piton-11-2023/,black-crown-piton-11-2023,Black Crown Piton 11 2023,Black Crown,EUR,109.9,157.9,8.4,8.5,9.0,8.0,8.0,8.5,8.4,Medio-Duro,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-piton-11-soft-2023/,black-crown-piton-11-soft-2023,Black Crown Piton 11 Soft 2023,Black Crown,EUR,109.9,109.9,8.2,7.0,8.0,9.5,8.0,8.5,8.2,Medio-Blando,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/bullpadel-bp10-evo-2023/,bullpadel-bp10-evo-2023,Bullpadel BP10 EVO 2023,Bullpadel,EUR,62.9,59.95,7.4,6.5,7.5,7.5,7.5,8.0,7.4,Medio-Blando,Redonda,360-370 gramos
padelzoom,https://padelzoom.es/kuikma-ms-pro-2023/,kuikma-ms-pro-2023,Kuikma MS Pro 2023,Kuikma,EUR,,,8.3,9.5,8.5,8.0,7.5,8.0,8.3,Medio-Duro,Diamante,375 gramos
padelzoom,https://padelzoom.es/kuikma-pr990-power-hard-2023/,kuikma-pr990-power-hard-2023,Kuikma PR990 Power Hard 2023,Kuikma,EUR,,,7.9,9.0,8.5,7.0,7.5,7.5,7.9,Medio-Duro,Diamante,360-380 gramos
padelzoom,https://padelzoom.es/kuikma-pr990-power-soft-2023/,kuikma-pr990-power-soft-2023,Kuikma PR990 Power Soft 2023,Kuikma,EUR,,,7.8,8.0,7.5,8.5,7.5,7.5,7.8,Medio,Diamante,360-380 gramos
padelzoom,https://padelzoom.es/kuikma-pr990-precision-hard-2023/,kuikma-pr990-precision-hard-2023,Kuikma PR990 Precision Hard 2023,Kuikma,EUR,,,8.1,7.5,8.5,7.0,9.0,8.5,8.1,Medio-Duro,Redonda,360-380 gramos
padelzoom,https://padelzoom.es/kuikma-pr990-precision-soft-2023/,kuikma-pr990-precision-soft-2023,Kuikma PR990 Precision Soft 2023,Kuikma,EUR,,,7.9,6.0,7.5,8.5,9.0,8.5,7.9,Medio,Redonda,360-380 gramos
padelzoom,https://padelzoom.es/nox-ml10-pro-cup-ltd-limited-edition-2023/,nox-ml10-pro-cup-ltd-limited-edition-2023,Nox ML10 Pro Cup LTD Limited Edition 2023,Nox,EUR,159.95,,8.6,8.5,9.0,8.0,8.5,9.0,8.6,Medio,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/siux-trilogy-ii-control-24k-patty-llaguno/,siux-trilogy-ii-control-24k-patty-llaguno,Siux Trilogy II Control 24K Patty Llaguno,Siux,EUR,109.95,,8.5,7.0,8.5,9.0,9.0,9.0,8.5,Medio-Blando,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/varlion-avant-carbon-black-2023/,varlion-avant-carbon-black-2023,Varlion Avant Carbon Black 2023,Varlion,EUR,114.95,129.9,8.2,8.5,8.0,8.5,8.0,8.0,8.2,Medio,Lágrima,340-365 gramos
padelzoom,https://padelzoom.es/varlion-bourne-carbon-ti-2023/,varlion-bourne-carbon-ti-2023,Varlion Bourne Carbon TI 2023,Varlion,EUR,97.5,97.5,7.8,8.5,8.5,7.0,7.5,7.5,7.8,Medio,Diamante,350-375 gramos
padelzoom,https://padelzoom.es/varlion-bourne-one-2023/,varlion-bourne-one-2023,Varlion Bourne One 2023,Varlion,EUR,59.9,59.9,7.1,7.5,7.5,7.5,6.5,6.5,7.1,Medio-Blando,Diamante,345-370 gramos
padelzoom,https://padelzoom.es/varlion-bourne-prisma-carbon-3-2023/,varlion-bourne-prisma-carbon-3-2023,Varlion Bourne Prisma Carbon 3 2023,Varlion,EUR,159.9,159.9,8.3,8.5,8.0,8.5,8.0,8.5,8.3,Medio,Diamante,350-375 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-airflow-my-s-2023/,varlion-bourne-summum-airflow-my-s-2023,Varlion Bourne Summum Airflow MY S 2023,Varlion,EUR,259.9,259.9,8.5,9.0,8.5,8.5,8.5,8.0,8.5,Medio-Duro,Diamante,340-380 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-airflow-my-w-2023/,varlion-bourne-summum-airflow-my-w-2023,Varlion Bourne Summum Airflow MY W 2023,Varlion,EUR,219.9,239.9,8.6,10.0,9.0,7.5,8.5,8.0,8.6,Duro,Diamante,340-375 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-carbon-black-2023/,varlion-bourne-summum-carbon-black-2023,Varlion Bourne Summum Carbon Black 2023,Varlion,EUR,114.95,149.9,8.3,8.5,8.0,8.0,8.5,8.5,8.3,Medio,Diamante,340-365 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-prisma-airflow-s-2023/,varlion-bourne-summum-prisma-airflow-s-2023,Varlion Bourne Summum Prisma Airflow S 2023,Varlion,EUR,248.9,248.9,8.5,9.0,8.5,8.5,8.5,8.0,8.5,Medio-Duro,Diamante,340-380 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-prisma-airflow-w-2023/,varlion-bourne-summum-prisma-airflow-w-2023,Varlion Bourne Summum Prisma Airflow W 2023,Varlion,EUR,248.9,248.9,8.6,10.0,9.0,7.5,8.5,8.0,8.6,Duro,Diamante,340-375 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-prisma-radio-s-2023/,varlion-bourne-summum-prisma-radio-s-2023,Varlion Bourne Summum Prisma Radio S 2023,Varlion,EUR,,,8.4,9.5,8.5,8.5,8.0,7.5,8.4,Medio-Duro,Diamante,340-375 gramos
padelzoom,https://padelzoom.es/varlion-bourne-summum-prisma-radio-w-2023/,varlion-bourne-summum-prisma-radio-w-2023,Varlion Bourne Summum Prisma Radio W 2023,Varlion,EUR,259.9,259.9,8.5,10.0,9.0,8.0,8.0,7.5,8.5,Duro,Diamante,355-380 gramos
padelzoom,https://padelzoom.es/varlion-lw-carbon-ti-2023/,varlion-lw-carbon-ti-2023,Varlion LW Carbon TI 2023,Varlion,EUR,97.5,97.5,8.1,7.5,8.5,7.5,8.5,8.5,8.1,Medio,Redonda,350-375 gramos
padelzoom,https://padelzoom.es/varlion-lw-carbon-ti-magnolia-2023/,varlion-lw-carbon-ti-magnolia-2023,Varlion LW Carbon TI Magnolia 2023,Varlion,EUR,74.95,119.9,8.1,7.0,8.5,7.5,9.0,8.5,8.1,Medio,Redonda,345-370 gramos
padelzoom,https://padelzoom.es/varlion-lw-hexagon-8-8-2023/,varlion-lw-hexagon-8-8-2023,Varlion LW Hexagon 8.8 2023,Varlion,EUR,78.9,78.9,7.6,6.5,8.0,7.5,8.0,8.0,7.6,Medio-Blando,Redonda,345-370 gramos
padelzoom,https://padelzoom.es/varlion-lw-hexagon-8-8-violet-2023/,varlion-lw-hexagon-8-8-violet-2023,Varlion LW Hexagon 8.8 Violet 2023,Varlion,EUR,89.9,89.9,7.6,6.0,8.0,7.5,8.5,8.0,7.6,Medio-Blando,Redonda,340-365 gramos
padelzoom,https://padelzoom.es/varlion-lw-one-2023/,varlion-lw-one-2023,Varlion LW One 2023,Varlion,EUR,59.9,59.9,7.4,6.0,7.5,7.5,8.0,8.0,7.4,Medio-Blando,Redonda,345-370 gramos
padelzoom,https://padelzoom.es/varlion-lw-one-palm-2023/,varlion-lw-one-palm-2023,Varlion LW One Palm 2023,Varlion,EUR,59.9,59.9,7.4,6.0,7.5,7.5,8.0,8.0,7.4,Medio-Blando,Redonda,345-370 gramos
padelzoom,https://padelzoom.es/varlion-lw-prisma-carbon-9-2023/,varlion-lw-prisma-carbon-9-2023,Varlion LW Prisma Carbon 9 2023,Varlion,EUR,99.99,155.9,8.5,7.0,8.0,8.5,9.0,10.0,8.5,Medio,Redonda,350-375 gramos
padelzoom,https://padelzoom.es/varlion-lw-prisma-carbon-9-pansy-2023/,varlion-lw-prisma-carbon-9-pansy-2023,Varlion LW Prisma Carbon 9 Pansy 2023,Varlion,EUR,119.99,179.9,8.5,6.5,8.0,8.5,9.5,10.0,8.5,Medio,Redonda,340-365 gramos
padelzoom,https://padelzoom.es/varlion-lw-summum-carbon-black-2023/,varlion-lw-summum-carbon-black-2023,Varlion LW Summum Carbon Black 2023,Varlion,EUR,149.9,149.9,8.2,7.5,8.0,8.0,8.5,9.0,8.2,Medio,Redonda,340-365 gramos
padelzoom,https://padelzoom.es/varlion-lw-summum-prisma-airflow-s-2023/,varlion-lw-summum-prisma-airflow-s-2023,Varlion LW Summum Prisma Airflow S 2023,Varlion,EUR,234.9,234.9,8.6,7.5,9.0,7.5,9.5,9.5,8.6,Duro,Redonda,350-375 gramos
padelzoom,https://padelzoom.es/varlion-lw-summum-prisma-airflow-w-2023/,varlion-lw-summum-prisma-airflow-w-2023,Varlion LW Summum Prisma Airflow W 2023,Varlion,EUR,234.9,234.9,8.6,7.0,8.5,8.5,9.5,9.5,8.6,Medio-Duro,Redonda,350-375 gramos
padelzoom,https://padelzoom.es/varlion-maxima-summum-prisma-soft-2023/,varlion-maxima-summum-prisma-soft-2023,Varlion Maxima Summum Prisma Soft 2023,Varlion,EUR,109.95,194.9,8.3,7.5,8.5,8.5,8.5,8.5,8.3,Medio,Lágrima,340-365 gramos
padelzoom,https://padelzoom.es/varlion-maxima-summum-prisma-airflow-s-2023/,varlion-maxima-summum-prisma-airflow-s-2023,Varlion Maxima Summum Prisma Airflow S 2023,Varlion,EUR,248.9,248.9,8.6,9.0,9.0,7.5,9.0,8.5,8.6,Duro,Lágrima,340-375 gramos
