unified_id,canonical_name,brand,year,source_count,reliability_score,source_portals,source_urls_json,aliases_json,slug_canonical,shape,balance,surface,level,feel,weight_raw,image_source_recommended,overall_rating_avg,power_avg,control_avg,comfort_avg,spin_avg,forgiveness_avg,maneuverability_avg,low_speed_avg,rebound_avg,sweet_spot_avg,ball_output_avg,effect_avg,tolerance_avg,total_avg,has_padelful,padelful_url,padelful_name,has_pala-hack,pala-hack_url,pala-hack_name,has_padelzoom,padelzoom_url,padelzoom_name,has_padelreference,padelreference_url,padelreference_name,has_extreme-tennis,extreme-tennis_url,extreme-tennis_name
racket-00308,Bullpadel Indiga CTR 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-ctr-2022""}","[""Bullpadel Indiga CTR 2022""]",bullpadel-indiga-control-2022,,,,,,,padelful,7.0,5.8,7.4,,,,7.2,,7.6,6.9,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-ctr-2022,Bullpadel Indiga CTR 2022,0,,,0,,,0,,,0,,
racket-00307,Bullpadel Indiga CTR 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-control-2024""}","[""Bullpadel Indiga CTR 2023""]",bullpadel-indiga-control-2024,,,,,,,padelful,7.1,5.9,7.6,,,,7.1,,7.9,6.8,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-control-2024,Bullpadel Indiga CTR 2023,0,,,0,,,0,,,0,,
racket-00309,Bullpadel Indiga CTR 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-ctr-2023""}","[""Bullpadel Indiga CTR 2023""]",bullpadel-indiga-control-2023,,,,,,,padelful,7.1,5.9,7.6,,,,7.1,,7.9,6.8,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-ctr-2023,Bullpadel Indiga CTR 2023,0,,,0,,,0,,,0,,
racket-02234,Bullpadel Indiga CTR 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22368-bullpadel-indiga-ctr-26-racket.html""}","[""Bullpadel Indiga CTR 26 racket""]",22368-bullpadel-indiga-control-26-racket,,,,,,,extreme-tennis,,62.0,80.0,89.0,40.0,94.0,78.0,80.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22368-bullpadel-indiga-ctr-26-racket.html,Bullpadel Indiga CTR 26 racket
racket-00312,Bullpadel Indiga CTRL FIP 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-ctrl-fip-2023""}","[""Bullpadel Indiga CTRL FIP 2023""]",bullpadel-indiga-control-fip-2023,,,,,,,padelful,7.1,6.1,7.6,,,,6.9,,7.8,7.2,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-ctrl-fip-2023,Bullpadel Indiga CTRL FIP 2023,0,,,0,,,0,,,0,,
racket-01627,Bullpadel Indiga Junior Boy 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-junior-boy-2025/""}","[""Bullpadel Indiga Junior Boy 2025""]",bullpadel-indiga-junior-boy-2025,Teardrop,Medium,Smooth,"Beginner, Intermediate",Soft,,pala-hack,7.5,7.25,7.0,,,,8.0,,,7.5,7.75,,,7.5,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-junior-boy-2025/,Bullpadel Indiga Junior Boy 2025,0,,,0,,,0,,
racket-01628,Bullpadel Indiga Junior Girl 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-junior-girl-2025/""}","[""Bullpadel Indiga Junior Girl 2025""]",bullpadel-indiga-junior-girl-2025,Teardrop,Medium,Smooth,"Beginner, Intermediate",Soft,,pala-hack,7.5,7.25,7.0,,,,8.0,,,7.5,7.75,,,7.5,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-junior-girl-2025/,Bullpadel Indiga Junior Girl 2025,0,,,0,,,0,,
racket-00315,Bullpadel Indiga PWR 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-pwr-2022""}","[""Bullpadel Indiga PWR 2022""]",bullpadel-indiga-power-2022,,,,,,,padelful,6.9,6.9,7.2,,,,6.2,,7.7,6.5,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-pwr-2022,Bullpadel Indiga PWR 2022,0,,,0,,,0,,,0,,
racket-00316,Bullpadel Indiga PWR 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-pwr-2023""}","[""Bullpadel Indiga PWR 2023""]",bullpadel-indiga-power-2023,,,,,,,padelful,6.9,6.8,7.2,,,,6.0,,7.9,6.6,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-pwr-2023,Bullpadel Indiga PWR 2023,0,,,0,,,0,,,0,,
racket-02236,Bullpadel Indiga PWR 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22370-bullpadel-indiga-pwr-26-racket.html""}","[""Bullpadel Indiga PWR 26 racket""]",22370-bullpadel-indiga-power-26-racket,,,,,,,extreme-tennis,,72.0,74.0,86.0,42.0,83.0,69.0,79.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22370-bullpadel-indiga-pwr-26-racket.html,Bullpadel Indiga PWR 26 racket
racket-00318,Bullpadel Indiga W 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-w-2022""}","[""Bullpadel Indiga W 2022""]",bullpadel-indiga-w-2022,,,,,,,padelful,7.0,5.2,7.4,,,,7.3,,8.1,7.0,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-w-2022,Bullpadel Indiga W 2022,0,,,0,,,0,,,0,,
racket-00319,Bullpadel Indiga W 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-w-2023""}","[""Bullpadel Indiga W 2023""]",bullpadel-indiga-w-2023,,,,,,,padelful,7.1,5.0,7.3,,,,7.5,,8.6,7.1,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-w-2023,Bullpadel Indiga W 2023,0,,,0,,,0,,,0,,
racket-01468,Bullpadel Indiga W 2024,bullpadel,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-w-2024/""}","[""Bullpadel Indiga W 2024""]",bullpadel-indiga-w-2024,Round,Low,Rough,Intermediate,"Medium, Soft",,pala-hack,7.1,5.5,7.5,,,,7.5,,,7.0,8.0,,,7.1,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-w-2024/,Bullpadel Indiga W 2024,0,,,0,,,0,,
racket-01629,Bullpadel Indiga W 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-w-2025/""}","[""Bullpadel Indiga W 2025""]",bullpadel-indiga-w-2025,Round,Low,Rough,"Beginner, Intermediate",Soft,,pala-hack,7.3,5.25,7.75,,,,7.0,,,7.75,8.75,,,7.3,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-w-2025/,Bullpadel Indiga W 2025,0,,,0,,,0,,
racket-02235,Bullpadel Indiga W 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22369-bullpadel-indiga-w-26-racket.html""}","[""Bullpadel Indiga W 26 racket""]",22369-bullpadel-indiga-w-26-racket,,,,,,,extreme-tennis,,65.0,75.0,91.0,40.0,89.0,72.0,81.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22369-bullpadel-indiga-w-26-racket.html,Bullpadel Indiga W 26 racket
racket-00320,Bullpadel Indiga Woman 2024,bullpadel,2024,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-indiga-woman-2024""}","[""Bullpadel Indiga Woman 2024""]",bullpadel-indiga-woman-2024,,,,,,,padelful,7.1,5.1,7.4,,,,7.5,,8.5,6.9,,,,,1,https://www.padelful.com/en/rackets/bullpadel-indiga-woman-2024,Bullpadel Indiga Woman 2024,0,,,0,,,0,,,0,,
racket-00327,Bullpadel Ionic CTRL FIP 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-ionic-ctrl-fip-2023""}","[""Bullpadel Ionic CTRL FIP 2023""]",bullpadel-ionic-control-fip-2023,,,,,,,padelful,8.2,6.7,8.1,,,,8.6,,8.9,8.6,,,,,1,https://www.padelful.com/en/rackets/bullpadel-ionic-ctrl-fip-2023,Bullpadel Ionic CTRL FIP 2023,0,,,0,,,0,,,0,,
racket-02051,Bullpadel Ionic Control 26,bullpadel,2026,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-control-26""}","[""Bullpadel Ionic Control 26""]",bullpadel-ionic-control-26,Round,Handle Heavy,Fiberglass,,,352.5g,padelreference,,6.0,7.0,9.0,,,9.0,,,,,7.0,9.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-control-26,Bullpadel Ionic Control 26,0,,
racket-02232,Bullpadel Ionic Control 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22366-bullpadel-ionic-control-26-racket.html""}","[""Bullpadel Ionic Control 26 racket""]",22366-bullpadel-ionic-control-26-racket,,,,,,,extreme-tennis,,61.0,84.0,87.0,65.0,83.0,83.0,77.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22366-bullpadel-ionic-control-26-racket.html,Bullpadel Ionic Control 26 racket
racket-01966,Bullpadel Ionic Control FIP 25,bullpadel,2025,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-control-fip-25""}","[""Bullpadel Ionic Control FIP 25""]",bullpadel-ionic-control-fip-25,Round,Handle Heavy,Fiberglass,,,370g,padelreference,,6.0,7.0,9.0,,,9.0,,,,,7.0,9.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-control-fip-25,Bullpadel Ionic Control FIP 25,0,,
racket-02050,Bullpadel Ionic Light 26,bullpadel,2026,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-light-26""}","[""Bullpadel Ionic Light 26""]",bullpadel-ionic-light-26,Teardrop,Balanced,,,,355g,padelreference,,6.0,7.0,8.0,,,8.0,,,,,7.0,7.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-light-26,Bullpadel Ionic Light 26,0,,
racket-02233,Bullpadel Ionic Light 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22367-bullpadel-ionic-light-26-racket.html""}","[""Bullpadel Ionic Light 26 racket""]",22367-bullpadel-ionic-light-26-racket,,,,,,,extreme-tennis,,61.0,70.0,91.0,67.0,77.0,82.0,73.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22367-bullpadel-ionic-light-26-racket.html,Bullpadel Ionic Light 26 racket
racket-02180,Bullpadel Ionic Power 25 racket,bullpadel,2025,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/20135-bullpadel-ionic-power-25-racket.html""}","[""Bullpadel Ionic Power 25 racket""]",20135-bullpadel-ionic-power-25-racket,,,,,,,extreme-tennis,,84.0,65.0,74.0,78.0,67.0,57.0,78.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/20135-bullpadel-ionic-power-25-racket.html,Bullpadel Ionic Power 25 racket
racket-02049,Bullpadel Ionic Power 26,bullpadel,2026,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-power-26""}","[""Bullpadel Ionic Power 26""]",bullpadel-ionic-power-26,Diamond,Head Heavy,Fiberglass,,,367.5g,padelreference,,7.0,5.0,7.0,,,6.0,,,,,7.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/bullpadel-ionic-power-26,Bullpadel Ionic Power 26,0,,
racket-02231,Bullpadel Ionic Power 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22365-bullpadel-ionic-power-26-racket.html""}","[""Bullpadel Ionic Power 26 racket""]",22365-bullpadel-ionic-power-26-racket,,,,,,,extreme-tennis,,85.0,53.0,79.0,68.0,69.0,52.0,87.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22365-bullpadel-ionic-power-26-racket.html,Bullpadel Ionic Power 26 racket
racket-00335,Bullpadel K2 Power 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-k2-power-2022""}","[""Bullpadel K2 Power 2022""]",bullpadel-k2-power-2022,,,,,,,padelful,7.0,7.6,6.9,,,,5.8,,8.2,6.3,,,,,1,https://www.padelful.com/en/rackets/bullpadel-k2-power-2022,Bullpadel K2 Power 2022,0,,,0,,,0,,,0,,
racket-01630,Bullpadel K2 Power 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-k2-power-2025/""}","[""Bullpadel K2 Power 2025""]",bullpadel-k2-power-2025,Diamond,High,Smooth,Intermediate,Soft,,pala-hack,7.4,8.25,7.25,,,,6.5,,,6.75,8.25,,,7.4,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-k2-power-2025/,Bullpadel K2 Power 2025,0,,,0,,,0,,
racket-02113,Bullpadel Neuron 02 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22050-bullpadel-neuron-02-26-racket.html""}","[""Bullpadel Neuron 02 26 racket""]",22050-bullpadel-neuron-02-26-racket,,,,,,,extreme-tennis,,75.0,87.0,65.0,67.0,73.0,78.0,66.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22050-bullpadel-neuron-02-26-racket.html,Bullpadel Neuron 02 26 racket
racket-02143,Bullpadel Neuron 02 Cloud 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22719-bullpadel-neuron-02-cloud-26-racket.html""}","[""Bullpadel Neuron 02 Cloud 26 racket""]",22719-bullpadel-neuron-02-cloud-26-racket,,,,,,,extreme-tennis,,62.0,83.0,88.0,67.0,88.0,81.0,76.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22719-bullpadel-neuron-02-cloud-26-racket.html,Bullpadel Neuron 02 Cloud 26 racket
racket-02115,Bullpadel Neuron 02 Edge 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22060-bullpadel-neuron-02-edge-26-racket.html""}","[""Bullpadel Neuron 02 Edge 26 racket""]",22060-bullpadel-neuron-02-edge-26-racket,,,,,,,extreme-tennis,,78.0,79.0,62.0,68.0,67.0,69.0,69.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22060-bullpadel-neuron-02-edge-26-racket.html,Bullpadel Neuron 02 Edge 26 racket
racket-02151,Bullpadel Neuron 02 Edge Premier Padel TF 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/22457-bullpadel-neuron-02-edge-premier-padel-tf-26-racket.html""}","[""Bullpadel Neuron 02 Edge Premier Padel TF 26 racket""]",22457-bullpadel-neuron-02-edge-premier-padel-tf-26-racket,,,,,,,extreme-tennis,,78.0,79.0,61.0,68.0,67.0,69.0,69.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/22457-bullpadel-neuron-02-edge-premier-padel-tf-26-racket.html,Bullpadel Neuron 02 Edge Premier Padel TF 26 racket
racket-02114,Bullpadel Neuron 02 Premier Padel 26 Padel Racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/23334-bullpadel-neuron-02-premier-padel-26-padel-racket.html""}","[""Bullpadel Neuron 02 Premier Padel 26 Padel Racket""]",23334-bullpadel-neuron-02-premier-padel-26-padel-racket,,,,,,,extreme-tennis,,75.0,87.0,64.0,67.0,73.0,79.0,66.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/23334-bullpadel-neuron-02-premier-padel-26-padel-racket.html,Bullpadel Neuron 02 Premier Padel 26 Padel Racket
racket-01631,Bullpadel Neuron Premier 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-neuron-premier-2025/""}","[""Bullpadel Neuron Premier 2025""]",bullpadel-neuron-premier-2025,Teardrop,Medium,Rough,Advanced,Hard,,pala-hack,8.8,9.0,8.75,,,,8.75,,,8.75,8.75,,,8.8,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-neuron-premier-2025/,Bullpadel Neuron Premier 2025,0,,,0,,,0,,
racket-01969,Bullpadel Neuron Tour Final 24,bullpadel,2024,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/bullpadel-neuron-tour-final-24""}","[""Bullpadel Neuron Tour Final 24""]",bullpadel-neuron-tour-final-24,Teardrop,Balanced,12k Carbon,,,362.5g,padelreference,,8.0,9.0,7.0,,,7.0,,,,,5.0,7.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/bullpadel-neuron-tour-final-24,Bullpadel Neuron Tour Final 24,0,,
racket-02228,Bullpadel Open CTR 25 Padel Racket,bullpadel,2025,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/23591-bullpadel-open-ctr-25-padel-racket.html""}","[""Bullpadel Open CTR 25 Padel Racket""]",23591-bullpadel-open-control-25-padel-racket,,,,,,,extreme-tennis,,53.0,77.0,97.0,40.0,98.0,86.0,83.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/23591-bullpadel-open-ctr-25-padel-racket.html,Bullpadel Open CTR 25 Padel Racket
racket-02185,Bullpadel Pearl 25 racket,bullpadel,2025,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/20612-bullpadel-pearl-25-racket.html""}","[""Bullpadel Pearl 25 racket""]",20612-bullpadel-pearl-25-racket,,,,,,,extreme-tennis,,65.0,76.0,82.0,88.0,73.0,79.0,73.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/20612-bullpadel-pearl-25-racket.html,Bullpadel Pearl 25 racket
racket-02177,Bullpadel Pearl 26 racket,bullpadel,2026,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/bullpadel-padel-rackets/21709-bullpadel-pearl-26-racket.html""}","[""Bullpadel Pearl 26 racket""]",21709-bullpadel-pearl-26-racket,,,,,,,extreme-tennis,,60.0,66.0,93.0,68.0,75.0,76.0,82.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/bullpadel-padel-rackets/21709-bullpadel-pearl-26-racket.html,Bullpadel Pearl 26 racket
racket-01860,Bullpadel Pearl Bea González 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-pearl-2025/""}","[""Bullpadel Pearl Bea González 2025""]",bullpadel-pearl-2025,Diamond,High,Rough,Advanced,"Medium, Soft",,pala-hack,8.7,9.0,8.5,,,,8.25,,,8.5,9.25,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-pearl-2025/,Bullpadel Pearl Bea González 2025,0,,,0,,,0,,
racket-00344,Bullpadel Raider PWR,bullpadel,,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-raider-pwr""}","[""Bullpadel Raider PWR""]",bullpadel-raider-power,,,,,,,padelful,6.2,7.5,5.5,,,,5.8,,6.7,5.5,,,,,1,https://www.padelful.com/en/rackets/bullpadel-raider-pwr,Bullpadel Raider PWR,0,,,0,,,0,,,0,,
racket-01469,Bullpadel Raider Power 2024,bullpadel,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-raider-power-2024/""}","[""Bullpadel Raider Power 2024""]",bullpadel-raider-power-2024,Diamond,High,Smooth,Intermediate,Medium,,pala-hack,7.8,8.5,8.0,,,,7.5,,,7.0,8.0,,,7.8,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-raider-power-2024/,Bullpadel Raider Power 2024,0,,,0,,,0,,
racket-01632,Bullpadel Raider Power 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-raider-power-2025/""}","[""Bullpadel Raider Power 2025""]",bullpadel-raider-power-2025,Diamond,High,Smooth,"Beginner, Intermediate",Medium,,pala-hack,7.55,7.75,7.0,,,,7.5,,,7.5,8.0,,,7.55,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-raider-power-2025/,Bullpadel Raider Power 2025,0,,,0,,,0,,
racket-00345,Bullpadel Vertex 02 Carbon 2024,bullpadel,2024,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-02-carbon-2024""}","[""Bullpadel Vertex 02 Carbon 2024""]",bullpadel-vertex-02-carbon-2024,,,,,,,padelful,8.3,8.2,8.4,,,,7.9,,8.4,8.6,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-02-carbon-2024,Bullpadel Vertex 02 Carbon 2024,0,,,0,,,0,,,0,,
racket-01470,Bullpadel Vertex 02 X-Series 2024,bullpadel,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-02-x-series-2024/""}","[""Bullpadel Vertex 02 X-Series 2024""]",bullpadel-vertex-02-x-series-2024,Diamond,High,Rough,Intermediate,Medium,,pala-hack,7.8,8.75,7.25,,,,7.5,,,7.5,8.0,,,7.8,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-02-x-series-2024/,Bullpadel Vertex 02 X-Series 2024,0,,,0,,,0,,
racket-01633,Bullpadel Vertex 02 X-Series 2025,bullpadel,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-02-x-series-2025/""}","[""Bullpadel Vertex 02 X-Series 2025""]",bullpadel-vertex-02-x-series-2025,Diamond,High,Rough,Intermediate,Medium,,pala-hack,7.8,9.0,7.0,,,,7.5,,,7.5,8.0,,,7.8,0,,,1,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-02-x-series-2025/,Bullpadel Vertex 02 X-Series 2025,0,,,0,,,0,,
racket-00346,Bullpadel Vertex 03 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-03-2022""}","[""Bullpadel Vertex 03 2022""]",bullpadel-vertex-03-2022,,,,,,,padelful,8.7,9.0,9.0,,,,7.9,,9.1,8.4,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-03-2022,Bullpadel Vertex 03 2022,0,,,0,,,0,,,0,,
racket-00351,Bullpadel Vertex 03 CTR 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-03-ctr-2022""}","[""Bullpadel Vertex 03 CTR 2022""]",bullpadel-vertex-03-control-2022,,,,,,,padelful,8.6,7.4,9.6,,,,9.1,,8.5,8.5,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-03-ctr-2022,Bullpadel Vertex 03 CTR 2022,0,,,0,,,0,,,0,,
racket-00348,Bullpadel Vertex 03 Comfort 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-03-comfort-2022""}","[""Bullpadel Vertex 03 Comfort 2022""]",bullpadel-vertex-03-comfort-2022,,,,,,,padelful,8.3,7.4,8.0,,,,8.1,,9.7,8.5,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-03-comfort-2022,Bullpadel Vertex 03 Comfort 2022,0,,,0,,,0,,,0,,
racket-00352,Bullpadel Vertex 03 Francia Limited Edition 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-03-francia-limited-edition-2023""}","[""Bullpadel Vertex 03 Francia Limited Edition 2023""]",bullpadel-vertex-03-francia-limited-edition-2023,,,,,,,padelful,8.7,9.1,9.0,,,,8.0,,9.0,8.4,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-03-francia-limited-edition-2023,Bullpadel Vertex 03 Francia Limited Edition 2023,0,,,0,,,0,,,0,,
racket-01995,Bullpadel Vertex 03 Light X-Series,bullpadel,,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/bullpadel-vertex-03-light-x-series""}","[""Bullpadel Vertex 03 Light X-Series""]",bullpadel-vertex-03-light-x-series,Diamond,Head Heavy,Carbon/Fiberglass Mix,,,355g,padelreference,,8.0,7.0,8.0,,,9.0,,,,,9.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/bullpadel-vertex-03-light-x-series,Bullpadel Vertex 03 Light X-Series,0,,
racket-00353,Bullpadel Vertex 03 Woman 2022,bullpadel,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-03-woman-2022""}","[""Bullpadel Vertex 03 Woman 2022""]",bullpadel-vertex-03-woman-2022,,,,,,,padelful,8.3,6.4,7.9,,,,9.0,,9.6,8.5,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-03-woman-2022,Bullpadel Vertex 03 Woman 2022,0,,,0,,,0,,,0,,
racket-00354,Bullpadel Vertex 03 Woman 2023,bullpadel,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/bullpadel-vertex-03-woman-2023""}","[""Bullpadel Vertex 03 Woman 2023""]",bullpadel-vertex-03-woman-2023,,,,,,,padelful,8.2,6.3,8.1,,,,8.9,,9.5,8.4,,,,,1,https://www.padelful.com/en/rackets/bullpadel-vertex-03-woman-2023,Bullpadel Vertex 03 Woman 2023,0,,,0,,,0,,,0,,
